breed,category,characteristic,star,image_src,dog_page
Australian Shepherd Lab Mix, Adaptability,Tolerates Being Alone,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Husky, Adaptability,Adapts Well To Apartment Living,1,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, All Around Friendliness,Dog Friendly,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Basset Fauve de Bretagne, Health And Grooming Needs,General Health,5,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Health And Grooming Needs,Potential For Weight Gain,1,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Trainability,Wanderlust Potential,1,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Physical Needs,Intensity,2,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Basset Fauve de Bretagne, Physical Needs,Potential For Playfulness,3,https://dogtime.com/assets/uploads/gallery/basset-fauve-de-bretagne-dog-breed-pictures_1/basset-fauve-de-bretagne-dog-breed-pictures-3.jpg,https://dogtime.com/dog-breeds/basset-fauve-de-bretagne
Australian Shepherd, Adaptability,Adapts Well To Apartment Living,1,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, Adaptability,Sensitivity Level,5,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, All Around Friendliness,Dog Friendly,5,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, All Around Friendliness,Friendly Toward Strangers,3,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/australian-shepherd
Australian Shepherd Lab Mix, Health And Grooming Needs,Easy To Groom,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Health And Grooming Needs,Size,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Trainability,Easy To Train,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Trainability,Tendency To Bark Or Howl,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Trainability,Wanderlust Potential,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Physical Needs,Intensity,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Lab Mix, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/australian-shepherd-lab-mix
Australian Shepherd Husky, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Health And Grooming Needs,Size,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Trainability,Tendency To Bark Or Howl,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
Australian Shepherd Husky, Trainability,Wanderlust Potential,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg,https://dogtime.com/dog-breeds/australian-shepherd-husky
