breed,category,characteristic,star,image_src
Australian Terrier, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/australian-terrier-dog-breed-pictures/2-face.jpg
Australian Terrier, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/australian-terrier-dog-breed-pictures/2-face.jpg
Australian Terrier, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/australian-terrier-dog-breed-pictures/2-face.jpg
Australian Terrier, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/australian-terrier-dog-breed-pictures/2-face.jpg
Australian Terrier, All Around Friendliness,Dog Friendly,2,https://dogtime.com/assets/uploads/gallery/australian-terrier-dog-breed-pictures/2-face.jpg
Australian Terrier, All Around Friendliness,Friendly Toward Strangers,3,https://dogtime.com/assets/uploads/gallery/australian-terrier-dog-breed-pictures/2-face.jpg
Australian Terrier, Health And Grooming Needs,Amount Of Shedding,1,https://dogtime.com/assets/uploads/gallery/australian-terrier-dog-breed-pictures/2-face.jpg
Basenji, Health And Grooming Needs,Easy To Groom,5,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Health And Grooming Needs,General Health,2,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Health And Grooming Needs,Potential For Weight Gain,2,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Trainability,Easy To Train,1,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Trainability,Potential For Mouthiness,5,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Trainability,Prey Drive,5,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Trainability,Tendency To Bark Or Howl,1,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Trainability,Wanderlust Potential,5,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Physical Needs,Intensity,1,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Basenji, Physical Needs,Potential For Playfulness,2,https://dogtime.com/assets/uploads/gallery/basenji-dog-breed-pictures/1-standforward.jpg
Barbet, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Health And Grooming Needs,Easy To Groom,1,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Trainability,Tendency To Bark Or Howl,3,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Physical Needs,Exercise Needs,3,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Barbet, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/barbet-dog-breed-pictures/leash-2_680-453.jpg
Australian Shepherd Pit Bull Mix, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/2020/01/australian-shepherd-pit-bull-mixed-dog-breed-pictures-1.jpg
Australian Shepherd Pit Bull Mix, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/2020/01/australian-shepherd-pit-bull-mixed-dog-breed-pictures-1.jpg
Australian Shepherd Pit Bull Mix, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/2020/01/australian-shepherd-pit-bull-mixed-dog-breed-pictures-1.jpg
Australian Shepherd Pit Bull Mix, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/2020/01/australian-shepherd-pit-bull-mixed-dog-breed-pictures-1.jpg
Australian Shepherd Pit Bull Mix, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/2020/01/australian-shepherd-pit-bull-mixed-dog-breed-pictures-1.jpg
Australian Shepherd Pit Bull Mix, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/2020/01/australian-shepherd-pit-bull-mixed-dog-breed-pictures-1.jpg
Australian Shepherd Pit Bull Mix, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/2020/01/australian-shepherd-pit-bull-mixed-dog-breed-pictures-1.jpg
Bassador, Health And Grooming Needs,Drooling Potential,4,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Health And Grooming Needs,Size,4,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Trainability,Easy To Train,2,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Trainability,Intelligence,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Trainability,Tendency To Bark Or Howl,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Physical Needs,Intensity,2,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Bassador, Physical Needs,Potential For Playfulness,3,https://dogtime.com/assets/uploads/gallery/bassador-mixed-dog-breed-pictures/bassador-mixed-breed-dog-pictures-5.jpg
Australian Shepherd Lab Mix, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, Adaptability,Sensitivity Level,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, Adaptability,Tolerates Being Alone,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Shepherd Lab Mix, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-lab-mixed-dog-breed-pictures/australian-shepherd-lab-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Adaptability,Adapts Well To Apartment Living,1,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Adaptability,Good For Novice Owners,4,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, All Around Friendliness,Friendly Toward Strangers,3,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Retriever, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/australian-retriever-mixed-dog-breed-pictures/australian-retriever-mixed-dog-breed-pictures-2.jpg
Australian Shepherd, Adaptability,Adapts Well To Apartment Living,1,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, Adaptability,Sensitivity Level,5,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, All Around Friendliness,Dog Friendly,5,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, All Around Friendliness,Friendly Toward Strangers,3,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/austalian-shepherd-dog-breed-pictures/1-face.jpg
Australian Shepherd Husky, Adaptability,Adapts Well To Apartment Living,1,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, All Around Friendliness,Dog Friendly,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
Australian Shepherd Husky, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/gallery/australian-shepherd-husky-mixed-dog-breed-pictures/australian-shepherd-husky-mixed-dog-breed-pictures-4.jpg
